,회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,R,F,Score,고객등급
10146,82202240,정상회원,기타-기타,여,67.0,미신청,미수신,normal,60대,7,10,27454.100000000002,4
10147,822026112,정상회원,분당구-정자동,여,42.0,신청,미수신,normal,40대,7,32,395059.9,2
10148,822070656,정상회원,수지구-풍덕천동,여,42.0,미신청,미수신,normal,40대,3,7,41621.2,4
10149,822679424,정상회원,기흥구-보라동,여,42.0,미신청,미수신,normal,40대,61,7,44091.4,4
10150,822770368,정상회원,수지구-풍덕천동,여,41.0,미신청,수신,normal,40대,5,41,235034.0,2
10151,823095168,정상회원,분당구-백현동,여,41.0,미신청,미수신,normal,40대,246,1,2989.7000000000003,1
10152,823228800,정상회원,수지구-풍덕천동,여,36.0,미신청,미수신,normal,30대,21,18,55096.3,4
10153,823234368,정상회원,수지구-신봉동,여,49.0,신청,미수신,normal,40대,4,26,253589.4,2
10154,823690944,정상회원,기타-기타,여,45.0,미신청,미수신,normal,40대,165,1,3818.0000000000005,1
10155,823793024,정상회원,수지구-죽전동,여,34.0,미신청,미수신,normal,30대,81,7,34935.0,4
10156,823826432,정상회원,수지구-풍덕천동,여,45.0,미신청,미수신,normal,40대,1,5,33426.799999999996,4
10157,82426816,정상회원,수지구-풍덕천동,여,44.0,미신청,미수신,normal,40대,7,13,113275.4,3
10158,82428672,정상회원,수지구-풍덕천동,여,74.0,미신청,미수신,normal,70대,33,3,38509.0,4
10159,824340544,정상회원,수지구-신봉동,여,40.0,미신청,미수신,normal,40대,41,7,73426.20000000001,3
10160,824466752,정상회원,수지구-신봉동,여,48.0,미신청,수신,VIP,40대,2,134,1018911.6,2
10161,824622656,정상회원,수지구-상현동,여,53.0,미신청,미수신,normal,50대,20,3,4283.3,5
10162,824672768,정상회원,수지구-신봉동,여,74.0,미신청,미수신,normal,70대,2,26,150556.0,3
10163,824765568,정상회원,수지구-상현동,여,49.0,신청,미수신,normal,40대,0,28,179770.4,2
10164,824782272,정상회원,수지구-상현동,여,43.0,미신청,미수신,normal,40대,39,10,46124.90000000001,4
10165,824819392,정상회원,수지구-신봉동,여,49.0,미신청,미수신,normal,40대,18,15,64591.1,3
10166,824865792,정상회원,수지구-상현동,여,61.0,미신청,미수신,normal,60대,181,1,3621.6000000000004,1
10167,824899200,정상회원,분당구-서현동,여,60.0,미신청,미수신,normal,60대,99,13,93700.6,3
10168,825246272,정상회원,수지구-죽전동,여,38.0,미신청,미수신,normal,30대,18,1,1679.7,1
10169,825376192,정상회원,수지구-성복동,여,68.0,미신청,미수신,normal,60대,1,1,11792.800000000001,5
10170,825480128,정상회원,중원구-성남동,여,37.0,미신청,미수신,normal,30대,20,2,6043.800000000001,5
10171,825691712,정상회원,수지구-풍덕천동,여,54.0,미신청,미수신,normal,50대,2,22,90060.0,3
10172,825775232,정상회원,수지구-신봉동,여,69.0,미신청,미수신,normal,60대,23,4,85014.70000000001,3
10173,825804928,정상회원,수지구-신봉동,여,39.0,미신청,미수신,normal,30대,51,5,11855.800000000001,5
10174,825840192,정상회원,수지구-신봉동,여,55.0,미신청,수신,VIP,50대,19,83,926438.8000000002,2
10175,825895872,정상회원,수지구-신봉동,여,79.0,미신청,미수신,normal,70대,26,3,10867.1,5
10176,825908864,정상회원,수지구-풍덕천동,여,50.0,미신청,미수신,normal,50대,0,1,11639.9,5
10177,825964544,정상회원,기타-기타,여,33.0,미신청,미수신,normal,30대,214,1,14485.699999999999,4
10178,826055488,정상회원,기타-기타,여,49.0,미신청,미수신,normal,40대,249,1,20831.2,4
10179,826072192,정상회원,수지구-풍덕천동,여,46.0,미신청,미수신,normal,40대,62,9,33142.5,4
10180,826075904,정상회원,수지구-신봉동,여,64.0,미신청,미수신,normal,60대,8,27,86040.50000000001,3
10181,826116736,정상회원,수지구-신봉동,여,69.0,미신청,미수신,normal,60대,1,41,424625.60000000003,2
10182,826146432,정상회원,기타-기타,여,45.0,미신청,미수신,normal,40대,114,3,11376.3,5
10183,826194688,정상회원,기타-기타,여,37.0,미신청,미수신,normal,30대,139,3,12900.8,5
10184,826261504,정상회원,수지구-풍덕천동,여,45.0,미신청,미수신,normal,40대,62,3,9516.3,5
10185,826315328,정상회원,수지구-풍덕천동,여,50.0,미신청,미수신,normal,50대,199,14,117298.5,3
10186,826335744,정상회원,기타-기타,여,43.0,미신청,미수신,normal,40대,152,1,4319.5,5
10187,826354304,정상회원,수지구-풍덕천동,여,46.0,미신청,미수신,normal,40대,112,10,23133.800000000003,4
10188,826419264,정상회원,수지구-신봉동,여,67.0,미신청,미수신,normal,60대,125,2,16273.900000000001,4
10189,826523200,정상회원,수지구-신봉동,여,38.0,미신청,미수신,normal,30대,176,4,29239.200000000004,4
10190,826749632,정상회원,수지구-신봉동,여,54.0,미신청,미수신,normal,50대,39,2,58697.700000000004,3
10191,826922240,정상회원,수지구-풍덕천동,여,38.0,미신청,미수신,normal,30대,103,7,89680.40000000002,3
10192,826931520,정상회원,수원 영통구-기타,여,41.0,미신청,미수신,normal,40대,266,1,6506.1,5
10193,826938944,정상회원,수지구-상현동,여,50.0,미신청,미수신,normal,50대,2,16,175506.19999999998,2
10194,82707072,정상회원,기타-기타,여,63.0,미신청,미수신,normal,60대,135,4,12404.7,5
10195,827076288,정상회원,수지구-풍덕천동,여,42.0,미신청,미수신,normal,40대,116,1,5785.5,5
10196,827170944,정상회원,수지구-풍덕천동,여,46.0,미신청,미수신,normal,40대,244,2,11643.4,5
10197,827211776,정상회원,수지구-상현동,여,40.0,미신청,미수신,normal,40대,56,4,18592.800000000003,4
10198,827354688,정상회원,수지구-신봉동,여,48.0,미신청,미수신,normal,40대,4,3,19205.300000000003,4
10199,827401088,정상회원,수지구-성복동,여,49.0,신청,미수신,normal,40대,7,14,208674.1,2
10200,827486464,정상회원,수지구-풍덕천동,여,42.0,미신청,미수신,normal,40대,43,7,49993.6,4
10201,827564416,정상회원,수지구-풍덕천동,여,59.0,미신청,미수신,normal,50대,5,54,426384.30000000005,2
10202,827603392,정상회원,수지구-풍덕천동,여,78.0,미신청,미수신,normal,70대,0,25,106573.1,3
10203,827644224,정상회원,수지구-신봉동,여,40.0,미신청,미수신,normal,40대,160,2,7457.000000000001,5
10204,827937472,정상회원,수지구-상현동,여,36.0,미신청,미수신,normal,30대,54,2,16755.199999999997,4
10205,827989440,정상회원,수지구-상현동,여,48.0,미신청,미수신,normal,40대,166,1,4392.1,5
10206,828052544,정상회원,기타-기타,여,60.0,미신청,수신,normal,60대,194,1,8595.3,5
10207,82805440,정상회원,수지구-풍덕천동,여,51.0,미신청,미수신,normal,50대,22,9,62290.5,3
10208,828761536,정상회원,처인구-고림동,여,37.0,미신청,미수신,normal,30대,286,1,6882.900000000001,5
10209,828815360,정상회원,수지구-풍덕천동,여,38.0,미신청,미수신,normal,30대,121,2,8081.500000000001,5
10210,828859904,정상회원,수지구-신봉동,여,45.0,미신청,미수신,normal,40대,43,3,28550.800000000003,4
10211,829197696,정상회원,수지구-풍덕천동,여,43.0,미신청,미수신,normal,40대,69,1,9705.199999999999,5
10212,829208832,정상회원,중원구-여수동,여,41.0,미신청,미수신,normal,40대,47,2,39423.3,4
10213,829535488,정상회원,수원 영통구-기타,여,59.0,신청,미수신,normal,50대,9,24,177404.90000000002,2
10214,829598592,정상회원,수지구-풍덕천동,여,58.0,미신청,미수신,normal,50대,131,1,8231.4,5
10215,829678400,정상회원,기타-기타,여,62.0,미신청,미수신,normal,60대,192,1,15985.9,4
10216,829795328,정상회원,수지구-성복동,여,60.0,미신청,미수신,normal,60대,41,2,10969.500000000002,5
10217,829871424,정상회원,수지구-풍덕천동,여,47.0,미신청,미수신,normal,40대,193,2,7025.9000000000015,5
10218,830101568,정상회원,수지구-상현동,여,42.0,미신청,미수신,normal,40대,1,15,109125.40000000001,3
10219,830457920,정상회원,수지구-동천동,여,50.0,미신청,미수신,normal,50대,25,1,9871.2,5
10220,830576704,정상회원,기타-기타,여,45.0,미신청,미수신,normal,40대,76,2,11540.600000000002,5
10221,830780864,정상회원,기타-기타,여,54.0,미신청,미수신,normal,50대,5,19,54596.2,4
10222,830860672,정상회원,수지구-상현동,여,45.0,신청,미수신,normal,40대,12,22,150323.0,3
10223,830866240,탈퇴,화성-기타,여,46.0,미신청,미수신,normal,40대,265,1,2983.6000000000004,1
10224,83100544,정상회원,기타-기타,여,54.0,미신청,미수신,normal,50대,249,1,3371.6000000000004,1
10225,831057408,정상회원,수지구-동천동,여,40.0,미신청,미수신,normal,40대,43,13,92380.6,3
10226,831270848,정상회원,수지구-신봉동,여,65.0,미신청,미수신,normal,60대,156,1,6845.5,5
10227,831281984,정상회원,수지구-풍덕천동,여,42.0,미신청,미수신,normal,40대,84,11,23333.7,4
10228,831345088,정상회원,수지구-신봉동,여,60.0,미신청,미수신,normal,60대,102,3,44155.100000000006,4
10229,831346944,정상회원,분당구-수내동,여,37.0,미신청,미수신,normal,30대,127,36,791813.1000000001,2
10230,831358080,정상회원,수지구-풍덕천동,남,62.0,미신청,미수신,normal,60대,20,5,33918.700000000004,4
10231,831454592,정상회원,수지구-풍덕천동,여,39.0,미신청,미수신,normal,30대,25,40,413708.9,2
10232,831777536,정상회원,수지구-풍덕천동,여,47.0,미신청,미수신,normal,40대,27,3,8927.6,5
10233,831859200,정상회원,수원 장안구-기타,여,69.0,미신청,미수신,normal,60대,1,6,120455.5,3
10234,831862912,정상회원,수지구-신봉동,여,51.0,미신청,미수신,normal,50대,54,2,31308.8,4
10235,832028096,정상회원,기타-기타,여,36.0,미신청,미수신,normal,30대,120,1,8917.5,5
10236,832093056,정상회원,수지구-신봉동,여,72.0,미신청,미수신,normal,70대,175,1,1479.4,1
10237,832482816,정상회원,분당구-판교동,여,39.0,미신청,미수신,normal,30대,34,2,-1617.6000000000001,1
10238,832542208,정상회원,수지구-상현동,여,37.0,미신청,미수신,normal,30대,30,17,139748.90000000002,3
10239,832722240,정상회원,수지구-풍덕천동,여,44.0,미신청,미수신,normal,40대,2,17,188994.90000000002,2
10240,832725952,정상회원,기타-기타,여,37.0,미신청,미수신,normal,30대,169,1,3472.0000000000005,1
10241,833232640,정상회원,수지구-풍덕천동,여,55.0,미신청,수신,normal,50대,3,42,240432.10000000003,2
10242,833292032,정상회원,수지구-풍덕천동,남,48.0,미신청,미수신,normal,40대,13,6,51360.700000000004,4
10243,833407104,정상회원,분당구-백현동,여,46.0,미신청,미수신,normal,40대,71,5,47189.4,4
10244,833479488,정상회원,기흥구-신갈동,여,40.0,미신청,미수신,normal,40대,109,5,24434.8,4
10245,833583424,정상회원,수지구-신봉동,여,68.0,미신청,미수신,normal,60대,231,2,6057.700000000001,5
10246,833594560,정상회원,수지구-성복동,여,50.0,미신청,미수신,normal,50대,16,8,43562.4,4
10247,833644672,정상회원,수지구-풍덕천동,여,36.0,미신청,미수신,normal,30대,44,7,69430.50000000001,3
10248,833691072,정상회원,수지구-풍덕천동,여,43.0,미신청,미수신,normal,40대,5,10,53221.9,4
10249,833702208,정상회원,기흥구-언남동,여,38.0,미신청,미수신,normal,30대,13,1,18325.6,4
10250,833843264,정상회원,수지구-성복동,여,52.0,미신청,미수신,normal,50대,3,6,17383.699999999997,4
10251,833904512,정상회원,분당구-서현동,여,42.0,미신청,미수신,normal,40대,34,5,28920.5,4
10252,834468736,정상회원,수지구-신봉동,여,42.0,미신청,미수신,normal,40대,0,10,138184.6,3
10253,834808384,정상회원,분당구-서현동,여,48.0,미신청,미수신,normal,40대,11,13,53029.4,4
10254,835097920,정상회원,수지구-풍덕천동,여,70.0,미신청,미수신,normal,70대,39,11,49460.00000000001,4
10255,835105344,탈퇴,수지구-풍덕천동,여,43.0,미신청,미수신,normal,40대,285,2,9946.7,5
10256,835136896,정상회원,수지구-상현동,여,49.0,신청,미수신,normal,40대,2,18,195274.4,2
10257,835142464,정상회원,수지구-풍덕천동,여,36.0,미신청,미수신,normal,30대,74,8,53622.600000000006,4
10258,835313216,정상회원,기흥구-중동,여,39.0,미신청,미수신,normal,30대,76,14,116952.2,3
10259,83560832,정상회원,서울 강남구-기타,여,49.0,미신청,미수신,normal,40대,122,1,14206.9,5
10260,83562688,정상회원,서울 강남구-기타,여,64.0,미신청,미수신,normal,60대,162,5,33034.100000000006,4
10261,83573824,정상회원,서울 강남구-기타,여,74.0,미신청,미수신,normal,70대,268,1,915.5,1
10262,836337728,정상회원,기흥구-언남동,여,34.0,미신청,미수신,normal,30대,130,1,4632.5,5
10263,836348864,정상회원,수지구-상현동,여,46.0,신청,미수신,normal,40대,0,12,168701.6,2
10264,836356288,정상회원,수지구-상현동,여,40.0,미신청,미수신,normal,40대,12,16,115439.6,3
10265,836363712,정상회원,수지구-상현동,여,44.0,신청,미수신,normal,40대,7,29,487801.4000000001,2
10266,836402688,정상회원,수지구-상현동,여,52.0,미신청,수신,normal,50대,5,55,507941.0,2
10267,83642496,정상회원,서울 송파구-기타,여,51.0,미신청,미수신,normal,50대,182,1,15337.699999999999,4
10268,836462080,정상회원,수지구-상현동,여,61.0,미신청,미수신,normal,60대,29,20,93074.50000000001,3
10269,836471360,정상회원,수지구-상현동,여,42.0,미신청,미수신,normal,40대,73,10,60614.3,3
10270,836541888,정상회원,분당구-금곡동,여,56.0,미신청,미수신,normal,50대,22,2,4512.0,5
10271,836573440,정상회원,수지구-상현동,여,37.0,미신청,미수신,normal,30대,16,1,2828.7000000000003,1
10272,836584576,정상회원,수지구-상현동,여,46.0,미신청,미수신,normal,40대,170,1,11435.7,5
10273,836621696,정상회원,수지구-상현동,여,62.0,미신청,미수신,normal,60대,230,1,3989.7000000000003,5
10274,836642112,정상회원,수지구-상현동,여,52.0,미신청,미수신,normal,50대,96,3,10922.900000000001,5
10275,836668096,정상회원,수지구-풍덕천동,여,51.0,신청,미수신,normal,50대,22,29,204971.7,2
10276,83670336,정상회원,분당구-판교동,여,60.0,미신청,미수신,normal,60대,28,3,30929.7,4
10277,836712640,정상회원,수지구-상현동,여,40.0,미신청,미수신,normal,40대,8,31,251792.5,2
10278,836720064,정상회원,수지구-상현동,여,49.0,미신청,미수신,normal,40대,133,5,26495.6,4
10279,836749760,정상회원,수지구-상현동,여,61.0,미신청,수신,normal,60대,111,3,8774.0,5
10280,836788736,정상회원,수지구-풍덕천동,여,63.0,미신청,미수신,normal,60대,107,1,2801.8000000000006,1
10281,836801728,정상회원,수지구-성복동,여,53.0,미신청,미수신,normal,50대,0,12,95494.40000000001,3
10282,836827712,정상회원,수지구-상현동,여,49.0,미신청,수신,normal,40대,3,62,489683.69999999995,2
10283,83688896,정상회원,기타-중앙동,남,89.0,미신청,미수신,normal,80대,8,1,7272.700000000001,5
10284,836890816,정상회원,수지구-상현동,여,70.0,미신청,미수신,normal,70대,12,11,58734.100000000006,3
10285,836905664,정상회원,수지구-상현동,여,48.0,미신청,미수신,normal,40대,96,6,87040.6,3
10286,837009600,정상회원,수지구-상현동,여,52.0,미신청,미수신,normal,50대,112,10,54109.4,4
10287,837081984,정상회원,기흥구-보정동,여,74.0,미신청,미수신,normal,70대,83,4,35431.5,4
10288,837089408,정상회원,수지구-상현동,여,41.0,미신청,미수신,normal,40대,23,9,41347.4,4
10289,837100544,정상회원,수지구-상현동,여,52.0,미신청,미수신,normal,50대,3,32,120663.10000000002,3
10290,837113536,정상회원,수지구-상현동,여,43.0,미신청,미수신,normal,40대,4,46,290968.2,2
10291,837128384,정상회원,기흥구-보정동,여,39.0,미신청,미수신,normal,30대,39,11,71742.8,3
